asset_prices,C|L|5000|60|5,C|S|5500|60|5,P|L|5500|60|5,P|S|5000|60|5
5265.42,1327.12,-0.00,1172.88,-0.00
5181.96,909.79,-0.00,1590.21,-0.00
4901.38,0.00,-0.00,2993.08,-493.08
4916.30,0.00,-0.00,2918.50,-418.50
5307.06,1535.28,-0.00,964.72,-0.00
4403.53,0.00,-0.00,5482.35,-2982.35
4453.05,0.00,-0.00,5234.73,-2734.73
4236.28,0.00,-0.00,6318.60,-3818.60
5229.42,1147.10,-0.00,1352.90,-0.00
5356.64,1783.20,-0.00,716.80,-0.00
5040.69,203.46,-0.00,2296.54,-0.00
5585.20,2925.99,-425.99,0.00,-0.00
5018.87,94.37,-0.00,2405.63,-0.00
5388.97,1944.85,-0.00,555.15,-0.00
5287.18,1435.89,-0.00,1064.11,-0.00
4866.14,0.00,-0.00,3169.28,-669.28
5078.62,393.10,-0.00,2106.90,-0.00
5132.25,661.26,-0.00,1838.74,-0.00
5077.01,385.06,-0.00,2114.94,-0.00
5077.58,387.90,-0.00,2112.10,-0.00
4949.46,0.00,-0.00,2752.70,-252.70
5258.45,1292.25,-0.00,1207.75,-0.00
4543.27,0.00,-0.00,4783.67,-2283.67
5702.15,3510.75,-1010.75,0.00,-0.00
5239.57,1197.87,-0.00,1302.13,-0.00
4861.93,0.00,-0.00,3190.37,-690.37
4637.04,0.00,-0.00,4314.81,-1814.81
4665.82,0.00,-0.00,4170.92,-1670.92
5588.20,2941.01,-441.01,0.00,-0.00
5267.38,1336.92,-0.00,1163.08,-0.00
4969.36,0.00,-0.00,2653.19,-153.19
5591.38,2956.92,-456.92,0.00,-0.00
5093.29,466.44,-0.00,2033.56,-0.00
5070.86,354.32,-0.00,2145.68,-0.00
5033.39,166.94,-0.00,2333.06,-0.00
4701.40,0.00,-0.00,3993.01,-1493.01
5200.93,1004.67,-0.00,1495.33,-0.00
5293.74,1468.68,-0.00,1031.32,-0.00
5009.40,46.98,-0.00,2453.02,-0.00
5811.18,4055.89,-1555.89,0.00,-0.00
5108.13,540.64,-0.00,1959.36,-0.00
4694.32,0.00,-0.00,4028.38,-1528.38
4859.93,0.00,-0.00,3200.36,-700.36
5766.93,3834.66,-1334.66,0.00,-0.00
5275.05,1375.25,-0.00,1124.75,-0.00
5193.17,965.86,-0.00,1534.14,-0.00
5161.19,805.93,-0.00,1694.07,-0.00
4670.63,0.00,-0.00,4146.84,-1646.84
5117.19,585.97,-0.00,1914.03,-0.00
5166.67,833.33,-0.00,1666.67,-0.00
5258.19,1290.94,-0.00,1209.06,-0.00
4768.69,0.00,-0.00,3656.54,-1156.54
5292.23,1461.14,-0.00,1038.86,-0.00
5107.31,536.55,-0.00,1963.45,-0.00
4619.60,0.00,-0.00,4402.01,-1902.01
4473.24,0.00,-0.00,5133.81,-2633.81
5024.36,121.80,-0.00,2378.20,-0.00
5219.90,1099.49,-0.00,1400.51,-0.00
5529.34,2646.69,-146.69,0.00,-0.00
4476.41,0.00,-0.00,5117.94,-2617.94
4595.98,0.00,-0.00,4520.11,-2020.11
4710.59,0.00,-0.00,3947.03,-1447.03
5288.14,1440.70,-0.00,1059.30,-0.00
4940.61,0.00,-0.00,2796.96,-296.96
5310.20,1551.00,-0.00,949.00,-0.00
5400.92,2004.58,-0.00,495.42,-0.00
4922.18,0.00,-0.00,2889.08,-389.08
4884.17,0.00,-0.00,3079.13,-579.13
5143.87,719.34,-0.00,1780.66,-0.00
5037.79,188.95,-0.00,2311.05,-0.00
4904.23,0.00,-0.00,2978.86,-478.86
5423.50,2117.48,-0.00,382.52,-0.00
5153.77,768.85,-0.00,1731.15,-0.00
5254.60,1273.02,-0.00,1226.98,-0.00
4985.39,0.00,-0.00,2573.03,-73.03
5433.62,2168.08,-0.00,331.92,-0.00
5653.99,3269.97,-769.97,0.00,-0.00
5159.07,795.34,-0.00,1704.66,-0.00
4555.90,0.00,-0.00,4720.50,-2220.50
4857.70,0.00,-0.00,3211.51,-711.51
5591.31,2956.57,-456.57,0.00,-0.00
4803.78,0.00,-0.00,3481.12,-981.12
4608.27,0.00,-0.00,4458.63,-1958.63
5292.66,1463.32,-0.00,1036.68,-0.00
4355.19,0.00,-0.00,5724.03,-3224.03
4464.37,0.00,-0.00,5178.15,-2678.15
4356.00,0.00,-0.00,5720.00,-3220.00
5200.81,1004.06,-0.00,1495.94,-0.00
5209.38,1046.91,-0.00,1453.09,-0.00
5421.33,2106.63,-0.00,393.37,-0.00
4765.30,0.00,-0.00,3673.52,-1173.52
5878.84,4394.21,-1894.21,0.00,-0.00
5597.23,2986.15,-486.15,0.00,-0.00
5046.64,233.18,-0.00,2266.82,-0.00
5373.15,1865.77,-0.00,634.23,-0.00
4835.05,0.00,-0.00,3324.76,-824.76
5335.67,1678.33,-0.00,821.67,-0.00
4399.63,0.00,-0.00,5501.85,-3001.85
4189.47,0.00,-0.00,6552.65,-4052.65
4700.91,0.00,-0.00,3995.44,-1495.44
6563.78,7818.91,-5318.91,0.00,-0.00
4937.44,0.00,-0.00,2812.79,-312.79
6293.71,6468.54,-3968.54,0.00,-0.00
5846.40,4232.02,-1732.02,0.00,-0.00
4910.04,0.00,-0.00,2949.79,-449.79
4871.59,0.00,-0.00,3142.07,-642.07
4770.43,0.00,-0.00,3647.84,-1147.84
5445.20,2226.02,-0.00,273.98,-0.00
4963.79,0.00,-0.00,2681.04,-181.04
4896.98,0.00,-0.00,3015.10,-515.10
5025.53,127.63,-0.00,2372.37,-0.00
5269.08,1345.40,-0.00,1154.60,-0.00
4983.33,0.00,-0.00,2583.33,-83.33
5009.27,46.35,-0.00,2453.65,-0.00
4992.94,0.00,-0.00,2535.28,-35.28
4795.42,0.00,-0.00,3522.88,-1022.88
5369.62,1848.10,-0.00,651.90,-0.00
4609.01,0.00,-0.00,4454.95,-1954.95
4820.95,0.00,-0.00,3395.24,-895.24
4500.44,0.00,-0.00,4997.79,-2497.79
4837.50,0.00,-0.00,3312.49,-812.49
5558.08,2790.40,-290.40,0.00,-0.00
5326.19,1630.95,-0.00,869.05,-0.00
4639.32,0.00,-0.00,4303.40,-1803.40
4911.73,0.00,-0.00,2941.36,-441.36
4535.92,0.00,-0.00,4820.38,-2320.38
5491.33,2456.64,-0.00,43.36,-0.00
4598.98,0.00,-0.00,4505.12,-2005.12
5677.51,3387.53,-887.53,0.00,-0.00
4464.68,0.00,-0.00,5176.58,-2676.58
4752.58,0.00,-0.00,3737.11,-1237.11
4382.47,0.00,-0.00,5587.67,-3087.67
5662.62,3313.12,-813.12,0.00,-0.00
4483.96,0.00,-0.00,5080.21,-2580.21
5074.54,372.68,-0.00,2127.32,-0.00
5106.77,533.83,-0.00,1966.17,-0.00
5060.52,302.58,-0.00,2197.42,-0.00
4764.66,0.00,-0.00,3676.71,-1176.71
4779.43,0.00,-0.00,3602.85,-1102.85
4962.61,0.00,-0.00,2686.93,-186.93
4753.95,0.00,-0.00,3730.27,-1230.27
5435.27,2176.36,-0.00,323.64,-0.00
4938.28,0.00,-0.00,2808.62,-308.62
4944.95,0.00,-0.00,2775.26,-275.26
4672.46,0.00,-0.00,4137.71,-1637.71
4801.35,0.00,-0.00,3493.24,-993.24
5396.25,1981.26,-0.00,518.74,-0.00
4687.17,0.00,-0.00,4064.17,-1564.17
5330.85,1654.26,-0.00,845.74,-0.00
5045.65,228.27,-0.00,2271.73,-0.00
5099.97,499.87,-0.00,2000.13,-0.00
4491.43,0.00,-0.00,5042.85,-2542.85
4788.07,0.00,-0.00,3559.64,-1059.64
5094.08,470.41,-0.00,2029.59,-0.00
5014.58,72.90,-0.00,2427.10,-0.00
5871.04,4355.21,-1855.21,0.00,-0.00
4738.79,0.00,-0.00,3806.05,-1306.05
4877.91,0.00,-0.00,3110.44,-610.44
5020.67,103.35,-0.00,2396.65,-0.00
6385.05,6925.23,-4425.23,0.00,-0.00
5189.12,945.61,-0.00,1554.39,-0.00
5989.85,4949.24,-2449.24,0.00,-0.00
5729.93,3649.65,-1149.65,0.00,-0.00
4401.70,0.00,-0.00,5491.50,-2991.50
4569.80,0.00,-0.00,4651.01,-2151.01
4731.98,0.00,-0.00,3840.10,-1340.10
5187.44,937.21,-0.00,1562.79,-0.00
4150.26,0.00,-0.00,6748.71,-4248.71
4962.85,0.00,-0.00,2685.73,-185.73
5275.39,1376.93,-0.00,1123.07,-0.00
4516.22,0.00,-0.00,4918.91,-2418.91
4659.84,0.00,-0.00,4200.78,-1700.78
5219.60,1097.99,-0.00,1402.01,-0.00
5027.62,138.12,-0.00,2361.88,-0.00
5269.66,1348.29,-0.00,1151.71,-0.00
5114.26,571.31,-0.00,1928.69,-0.00
5169.59,847.97,-0.00,1652.03,-0.00
5150.07,750.33,-0.00,1749.67,-0.00
5026.83,134.16,-0.00,2365.84,-0.00
5234.72,1173.61,-0.00,1326.39,-0.00
4769.07,0.00,-0.00,3654.65,-1154.65
5164.72,823.60,-0.00,1676.40,-0.00
5441.67,2208.34,-0.00,291.66,-0.00
4612.31,0.00,-0.00,4438.46,-1938.46
4970.51,0.00,-0.00,2647.43,-147.43
4633.93,0.00,-0.00,4330.34,-1830.34
4761.30,0.00,-0.00,3693.52,-1193.52
4592.73,0.00,-0.00,4536.35,-2036.35
5362.16,1810.82,-0.00,689.18,-0.00
4682.17,0.00,-0.00,4089.17,-1589.17
4763.87,0.00,-0.00,3680.63,-1180.63
4556.37,0.00,-0.00,4718.17,-2218.17
4773.08,0.00,-0.00,3634.60,-1134.60
4910.40,0.00,-0.00,2948.02,-448.02
5081.59,407.94,-0.00,2092.06,-0.00
5029.19,145.93,-0.00,2354.07,-0.00
4759.22,0.00,-0.00,3703.90,-1203.90
4944.90,0.00,-0.00,2775.50,-275.50
4346.45,0.00,-0.00,5767.74,-3267.74
4707.07,0.00,-0.00,3964.65,-1464.65
4579.52,0.00,-0.00,4602.42,-2102.42
4615.55,0.00,-0.00,4422.23,-1922.23
5111.80,558.99,-0.00,1941.01,-0.00
5439.64,2198.19,-0.00,301.81,-0.00
4872.58,0.00,-0.00,3137.09,-637.09
4196.83,0.00,-0.00,6515.86,-4015.86
5746.67,3733.37,-1233.37,0.00,-0.00
5748.08,3740.42,-1240.42,0.00,-0.00
5315.16,1575.82,-0.00,924.18,-0.00
4340.03,0.00,-0.00,5799.83,-3299.83
4551.37,0.00,-0.00,4743.15,-2243.15
3603.44,0.00,-0.00,9482.82,-6982.82
5040.32,201.62,-0.00,2298.38,-0.00
5531.52,2657.58,-157.58,0.00,-0.00
5063.04,315.19,-0.00,2184.81,-0.00
4977.02,0.00,-0.00,2614.88,-114.88
5960.25,4801.23,-2301.23,0.00,-0.00
5013.22,66.08,-0.00,2433.92,-0.00
5585.61,2928.03,-428.03,0.00,-0.00
5275.78,1378.90,-0.00,1121.10,-0.00
5396.42,1982.12,-0.00,517.88,-0.00
4940.56,0.00,-0.00,2797.20,-297.20
5181.13,905.66,-0.00,1594.34,-0.00
5205.62,1028.09,-0.00,1471.91,-0.00
4750.65,0.00,-0.00,3746.73,-1246.73
5331.96,1659.79,-0.00,840.21,-0.00
4591.04,0.00,-0.00,4544.78,-2044.78
5290.70,1453.48,-0.00,1046.52,-0.00
5116.68,583.39,-0.00,1916.61,-0.00
5377.19,1885.94,-0.00,614.06,-0.00
5611.95,3059.75,-559.75,0.00,-0.00
4915.06,0.00,-0.00,2924.69,-424.69
4621.29,0.00,-0.00,4393.54,-1893.54
4850.07,0.00,-0.00,3249.65,-749.65
4902.75,0.00,-0.00,2986.23,-486.23
5363.58,1817.89,-0.00,682.11,-0.00
4597.17,0.00,-0.00,4514.13,-2014.13
4601.23,0.00,-0.00,4493.85,-1993.85
4694.73,0.00,-0.00,4026.35,-1526.35
5411.92,2059.60,-0.00,440.40,-0.00
5447.99,2239.94,-0.00,260.06,-0.00
5218.69,1093.44,-0.00,1406.56,-0.00
4593.29,0.00,-0.00,4533.56,-2033.56
5585.64,2928.20,-428.20,0.00,-0.00
4625.51,0.00,-0.00,4372.47,-1872.47
4882.58,0.00,-0.00,3087.12,-587.12
5310.33,1551.65,-0.00,948.35,-0.00
5009.85,49.23,-0.00,2450.77,-0.00
5609.80,3049.01,-549.01,0.00,-0.00
5206.90,1034.50,-0.00,1465.50,-0.00
4879.59,0.00,-0.00,3102.04,-602.04
4968.86,0.00,-0.00,2655.69,-155.69
5408.41,2042.04,-0.00,457.96,-0.00
4733.87,0.00,-0.00,3830.64,-1330.64
4756.28,0.00,-0.00,3718.61,-1218.61
4764.66,0.00,-0.00,3676.72,-1176.72
5535.32,2676.59,-176.59,0.00,-0.00
5166.93,834.66,-0.00,1665.34,-0.00
5164.20,820.99,-0.00,1679.01,-0.00
5657.04,3285.19,-785.19,0.00,-0.00
4756.61,0.00,-0.00,3716.96,-1216.96
4588.33,0.00,-0.00,4558.34,-2058.34
5256.89,1284.44,-0.00,1215.56,-0.00
5104.55,522.75,-0.00,1977.25,-0.00
5022.65,113.27,-0.00,2386.73,-0.00
4257.90,0.00,-0.00,6210.50,-3710.50
5388.66,1943.32,-0.00,556.68,-0.00
5355.19,1775.94,-0.00,724.06,-0.00
5489.72,2448.62,-0.00,51.38,-0.00
5566.22,2831.10,-331.10,0.00,-0.00
4727.81,0.00,-0.00,3860.96,-1360.96
5370.59,1852.94,-0.00,647.06,-0.00
5078.78,393.89,-0.00,2106.11,-0.00
4945.98,0.00,-0.00,2770.10,-270.10
4842.77,0.00,-0.00,3286.15,-786.15
5699.84,3499.18,-999.18,0.00,-0.00
4774.62,0.00,-0.00,3626.92,-1126.92
4885.01,0.00,-0.00,3074.93,-574.93
5456.29,2281.45,-0.00,218.55,-0.00
5448.75,2243.75,-0.00,256.25,-0.00
6141.11,5705.57,-3205.57,0.00,-0.00
4875.93,0.00,-0.00,3120.33,-620.33
4468.25,0.00,-0.00,5158.77,-2658.77
5925.86,4629.29,-2129.29,0.00,-0.00
4500.64,0.00,-0.00,4996.80,-2496.80
4574.99,0.00,-0.00,4625.06,-2125.06
4757.77,0.00,-0.00,3711.13,-1211.13
4802.95,0.00,-0.00,3485.24,-985.24
5266.72,1333.59,-0.00,1166.41,-0.00
4815.43,0.00,-0.00,3422.83,-922.83
4895.81,0.00,-0.00,3020.94,-520.94
5099.79,498.94,-0.00,2001.06,-0.00
5382.18,1910.92,-0.00,589.08,-0.00
4902.88,0.00,-0.00,2985.60,-485.60
4811.06,0.00,-0.00,3444.71,-944.71
5022.48,112.40,-0.00,2387.60,-0.00
4976.85,0.00,-0.00,2615.74,-115.74
5346.81,1734.06,-0.00,765.94,-0.00
5488.70,2443.51,-0.00,56.49,-0.00
4698.45,0.00,-0.00,4007.73,-1507.73
4477.08,0.00,-0.00,5114.62,-2614.62
4650.71,0.00,-0.00,4246.47,-1746.47
5318.59,1592.93,-0.00,907.07,-0.00
5134.51,672.53,-0.00,1827.47,-0.00
5620.37,3101.84,-601.84,0.00,-0.00
4954.09,0.00,-0.00,2729.55,-229.55
4807.76,0.00,-0.00,3461.19,-961.19
5058.12,290.58,-0.00,2209.42,-0.00
5651.89,3259.43,-759.43,0.00,-0.00
5619.14,3095.69,-595.69,0.00,-0.00
5903.49,4517.45,-2017.45,0.00,-0.00
5320.14,1600.69,-0.00,899.31,-0.00
5092.11,460.53,-0.00,2039.47,-0.00
4952.82,0.00,-0.00,2735.91,-235.91
4871.66,0.00,-0.00,3141.69,-641.69
4985.18,0.00,-0.00,2574.11,-74.11
4923.65,0.00,-0.00,2881.75,-381.75
5557.21,2786.03,-286.03,0.00,-0.00
5252.58,1262.89,-0.00,1237.11,-0.00
5543.78,2718.88,-218.88,0.00,-0.00
4868.15,0.00,-0.00,3159.27,-659.27
4621.76,0.00,-0.00,4391.18,-1891.18
5368.12,1840.62,-0.00,659.38,-0.00
5105.42,527.08,-0.00,1972.92,-0.00
5175.35,876.74,-0.00,1623.26,-0.00
4711.54,0.00,-0.00,3942.31,-1442.31
5006.20,30.98,-0.00,2469.02,-0.00
4677.19,0.00,-0.00,4114.07,-1614.07
4799.87,0.00,-0.00,3500.67,-1000.67
5273.76,1368.80,-0.00,1131.20,-0.00
4572.66,0.00,-0.00,4636.69,-2136.69
4856.10,0.00,-0.00,3219.49,-719.49
4722.74,0.00,-0.00,3886.29,-1386.29
5190.29,951.46,-0.00,1548.54,-0.00
5527.42,2637.08,-137.08,0.00,-0.00
5403.22,2016.10,-0.00,483.90,-0.00
6081.08,5405.39,-2905.39,0.00,-0.00
5347.56,1737.82,-0.00,762.18,-0.00
4919.31,0.00,-0.00,2903.47,-403.47
5079.38,396.89,-0.00,2103.11,-0.00
4624.93,0.00,-0.00,4375.33,-1875.33
5069.53,347.63,-0.00,2152.37,-0.00
5385.65,1928.24,-0.00,571.76,-0.00
5246.71,1233.57,-0.00,1266.43,-0.00
4611.56,0.00,-0.00,4442.22,-1942.22
4627.31,0.00,-0.00,4363.45,-1863.45
4490.96,0.00,-0.00,5045.21,-2545.21
4505.29,0.00,-0.00,4973.57,-2473.57
5503.25,2516.25,-16.25,0.00,-0.00
5285.25,1426.26,-0.00,1073.74,-0.00
5162.50,812.49,-0.00,1687.51,-0.00
5077.16,385.78,-0.00,2114.22,-0.00
5120.33,601.64,-0.00,1898.36,-0.00
5168.58,842.92,-0.00,1657.08,-0.00
5119.39,596.97,-0.00,1903.03,-0.00
5100.88,504.39,-0.00,1995.61,-0.00
5233.73,1168.65,-0.00,1331.35,-0.00
5849.13,4245.67,-1745.67,0.00,-0.00
4660.80,0.00,-0.00,4196.02,-1696.02
5408.21,2041.06,-0.00,458.94,-0.00
4622.68,0.00,-0.00,4386.61,-1886.61
4504.42,0.00,-0.00,4977.88,-2477.88
5451.76,2258.78,-0.00,241.22,-0.00
4949.38,0.00,-0.00,2753.08,-253.08
5020.71,103.53,-0.00,2396.47,-0.00
5231.44,1157.22,-0.00,1342.78,-0.00
5730.60,3652.99,-1152.99,0.00,-0.00
5554.78,2773.91,-273.91,0.00,-0.00
4776.08,0.00,-0.00,3619.61,-1119.61
5229.76,1148.80,-0.00,1351.20,-0.00
4438.01,0.00,-0.00,5309.96,-2809.96
4959.27,0.00,-0.00,2703.67,-203.67
4983.15,0.00,-0.00,2584.24,-84.24
4856.17,0.00,-0.00,3219.15,-719.15
5056.52,282.61,-0.00,2217.39,-0.00
5273.39,1366.96,-0.00,1133.04,-0.00
5104.92,524.59,-0.00,1975.41,-0.00
5675.40,3377.01,-877.01,0.00,-0.00
4625.89,0.00,-0.00,4370.55,-1870.55
4824.53,0.00,-0.00,3377.35,-877.35
4758.50,0.00,-0.00,3707.51,-1207.51
5495.43,2477.13,-0.00,22.87,-0.00
5220.28,1101.39,-0.00,1398.61,-0.00
4807.05,0.00,-0.00,3464.76,-964.76
4894.50,0.00,-0.00,3027.52,-527.52
4000.94,0.00,-0.00,7495.28,-4995.28
5146.06,730.31,-0.00,1769.69,-0.00
5421.43,2107.17,-0.00,392.83,-0.00
5510.31,2551.54,-51.54,0.00,-0.00
4887.94,0.00,-0.00,3060.29,-560.29
5211.39,1056.94,-0.00,1443.06,-0.00
4898.54,0.00,-0.00,3007.32,-507.32
5777.21,3886.03,-1386.03,0.00,-0.00
5550.57,2752.84,-252.84,0.00,-0.00
4857.08,0.00,-0.00,3214.59,-714.59
5188.45,942.25,-0.00,1557.75,-0.00
4713.62,0.00,-0.00,3931.89,-1431.89
5212.66,1063.29,-0.00,1436.71,-0.00
4538.02,0.00,-0.00,4809.89,-2309.89
4510.19,0.00,-0.00,4949.07,-2449.07
4660.65,0.00,-0.00,4196.75,-1696.75
5004.98,24.89,-0.00,2475.11,-0.00
5348.75,1743.74,-0.00,756.26,-0.00
5460.91,2304.54,-0.00,195.46,-0.00
5109.51,547.57,-0.00,1952.43,-0.00
4690.07,0.00,-0.00,4049.65,-1549.65
5259.72,1298.62,-0.00,1201.38,-0.00
4866.80,0.00,-0.00,3165.98,-665.98
4939.34,0.00,-0.00,2803.31,-303.31
4710.38,0.00,-0.00,3948.11,-1448.11
5161.94,809.70,-0.00,1690.30,-0.00
4882.49,0.00,-0.00,3087.55,-587.55
5240.72,1203.62,-0.00,1296.38,-0.00
4874.35,0.00,-0.00,3128.27,-628.27
5246.18,1230.89,-0.00,1269.11,-0.00
4924.64,0.00,-0.00,2876.79,-376.79
5589.61,2948.05,-448.05,0.00,-0.00
4935.12,0.00,-0.00,2824.42,-324.42
5241.62,1208.09,-0.00,1291.91,-0.00
4579.44,0.00,-0.00,4602.80,-2102.80
4825.84,0.00,-0.00,3370.79,-870.79
5479.48,2397.38,-0.00,102.62,-0.00
5029.88,149.38,-0.00,2350.62,-0.00
4525.80,0.00,-0.00,4871.00,-2371.00
5335.43,1677.15,-0.00,822.85,-0.00
4344.89,0.00,-0.00,5775.55,-3275.55
4880.31,0.00,-0.00,3098.43,-598.43
4304.97,0.00,-0.00,5975.14,-3475.14
5695.98,3479.91,-979.91,0.00,-0.00
5027.89,139.45,-0.00,2360.55,-0.00
6111.97,5559.83,-3059.83,0.00,-0.00
5804.72,4023.58,-1523.58,0.00,-0.00
4159.97,0.00,-0.00,6700.16,-4200.16
4732.19,0.00,-0.00,3839.07,-1339.07
4767.27,0.00,-0.00,3663.63,-1163.63
4951.76,0.00,-0.00,2741.22,-241.22
5058.83,294.16,-0.00,2205.84,-0.00
4448.69,0.00,-0.00,5256.53,-2756.53
4772.37,0.00,-0.00,3638.17,-1138.17
4997.23,0.00,-0.00,2513.86,-13.86
4898.62,0.00,-0.00,3006.91,-506.91
4597.14,0.00,-0.00,4514.28,-2014.28
5619.44,3097.18,-597.18,0.00,-0.00
4194.35,0.00,-0.00,6528.27,-4028.27
4650.26,0.00,-0.00,4248.72,-1748.72
4874.04,0.00,-0.00,3129.78,-629.78
4660.71,0.00,-0.00,4196.45,-1696.45
5238.53,1192.67,-0.00,1307.33,-0.00
5119.90,599.49,-0.00,1900.51,-0.00
4654.85,0.00,-0.00,4225.76,-1725.76
4981.74,0.00,-0.00,2591.32,-91.32
5001.74,8.72,-0.00,2491.28,-0.00
5237.05,1185.25,-0.00,1314.75,-0.00
6029.92,5149.59,-2649.59,0.00,-0.00
5852.91,4264.57,-1764.57,0.00,-0.00
4960.68,0.00,-0.00,2696.58,-196.58
5050.03,250.17,-0.00,2249.83,-0.00
5040.33,201.65,-0.00,2298.35,-0.00
4514.45,0.00,-0.00,4927.75,-2427.75
5525.28,2626.39,-126.39,0.00,-0.00
4876.11,0.00,-0.00,3119.44,-619.44
5115.14,575.70,-0.00,1924.30,-0.00
4486.26,0.00,-0.00,5068.69,-2568.69
5087.23,436.15,-0.00,2063.85,-0.00
5053.59,267.93,-0.00,2232.07,-0.00
4265.86,0.00,-0.00,6170.72,-3670.72
5137.14,685.68,-0.00,1814.32,-0.00
5097.34,486.70,-0.00,2013.30,-0.00
5292.25,1461.25,-0.00,1038.75,-0.00
5090.16,450.78,-0.00,2049.22,-0.00
4642.46,0.00,-0.00,4287.69,-1787.69
4786.91,0.00,-0.00,3565.47,-1065.47
4888.06,0.00,-0.00,3059.68,-559.68
4983.80,0.00,-0.00,2580.98,-80.98
5410.75,2053.74,-0.00,446.26,-0.00
5323.04,1615.22,-0.00,884.78,-0.00
5195.33,976.63,-0.00,1523.37,-0.00
4905.61,0.00,-0.00,2971.96,-471.96
5010.98,54.91,-0.00,2445.09,-0.00
5023.83,119.13,-0.00,2380.87,-0.00
5183.26,916.29,-0.00,1583.71,-0.00
5366.57,1832.84,-0.00,667.16,-0.00
4992.82,0.00,-0.00,2535.92,-35.92
4936.70,0.00,-0.00,2816.48,-316.48
5158.25,791.23,-0.00,1708.77,-0.00
5504.34,2521.72,-21.72,0.00,-0.00
5260.35,1301.77,-0.00,1198.23,-0.00
5262.49,1312.46,-0.00,1187.54,-0.00
4967.01,0.00,-0.00,2664.97,-164.97
4857.56,0.00,-0.00,3212.18,-712.18
5232.00,1160.02,-0.00,1339.98,-0.00
4795.95,0.00,-0.00,3520.24,-1020.24
4996.65,0.00,-0.00,2516.75,-16.75
5146.94,734.71,-0.00,1765.29,-0.00
4768.51,0.00,-0.00,3657.43,-1157.43
5167.94,839.70,-0.00,1660.30,-0.00
4942.47,0.00,-0.00,2787.67,-287.67
4651.54,0.00,-0.00,4242.28,-1742.28
5030.84,154.19,-0.00,2345.81,-0.00
5152.51,762.53,-0.00,1737.47,-0.00
4892.93,0.00,-0.00,3035.36,-535.36
5237.41,1187.07,-0.00,1312.93,-0.00
5997.72,4988.61,-2488.61,0.00,-0.00
4853.42,0.00,-0.00,3232.91,-732.91
4460.05,0.00,-0.00,5199.74,-2699.74
5521.57,2607.86,-107.86,0.00,-0.00
5800.29,4001.46,-1501.46,0.00,-0.00
4553.80,0.00,-0.00,4731.01,-2231.01
4731.49,0.00,-0.00,3842.53,-1342.53
5388.89,1944.45,-0.00,555.55,-0.00
4656.79,0.00,-0.00,4216.07,-1716.07
5366.58,1832.92,-0.00,667.08,-0.00
5836.05,4180.24,-1680.24,0.00,-0.00
5338.05,1690.25,-0.00,809.75,-0.00
4915.42,0.00,-0.00,2922.89,-422.89
4584.22,0.00,-0.00,4578.88,-2078.88
5377.83,1889.13,-0.00,610.87,-0.00
5861.80,4309.02,-1809.02,0.00,-0.00
5081.31,406.54,-0.00,2093.46,-0.00
5172.83,864.13,-0.00,1635.87,-0.00
4851.93,0.00,-0.00,3240.37,-740.37
5598.26,2991.28,-491.28,0.00,-0.00
5592.57,2962.85,-462.85,0.00,-0.00
5517.20,2586.02,-86.02,0.00,-0.00
4989.18,0.00,-0.00,2554.12,-54.12
5249.70,1248.50,-0.00,1251.50,-0.00
4754.34,0.00,-0.00,3728.30,-1228.30
4609.26,0.00,-0.00,4453.71,-1953.71
4811.65,0.00,-0.00,3441.77,-941.77
5519.53,2597.67,-97.67,0.00,-0.00
5387.63,1938.17,-0.00,561.83,-0.00
4987.90,0.00,-0.00,2560.52,-60.52
5039.67,198.35,-0.00,2301.65,-0.00
4986.01,0.00,-0.00,2569.97,-69.97
4705.28,0.00,-0.00,3973.58,-1473.58
4507.01,0.00,-0.00,4964.93,-2464.93
5267.88,1339.42,-0.00,1160.58,-0.00
5333.37,1666.83,-0.00,833.17,-0.00
5107.14,535.69,-0.00,1964.31,-0.00
5024.99,124.96,-0.00,2375.04,-0.00
5650.47,3252.37,-752.37,0.00,-0.00
5651.74,3258.69,-758.69,0.00,-0.00
4721.73,0.00,-0.00,3891.36,-1391.36
5437.65,2188.25,-0.00,311.75,-0.00
4919.02,0.00,-0.00,2904.92,-404.92
5577.27,2886.34,-386.34,0.00,-0.00
4627.18,0.00,-0.00,4364.08,-1864.08
5561.77,2808.86,-308.86,0.00,-0.00
4762.93,0.00,-0.00,3685.34,-1185.34
5276.47,1382.33,-0.00,1117.67,-0.00
4617.93,0.00,-0.00,4410.33,-1910.33
5004.06,20.31,-0.00,2479.69,-0.00
5246.13,1230.66,-0.00,1269.34,-0.00
4601.00,0.00,-0.00,4495.00,-1995.00
4449.87,0.00,-0.00,5250.63,-2750.63
5185.57,927.86,-0.00,1572.14,-0.00
5444.22,2221.12,-0.00,278.88,-0.00
4739.41,0.00,-0.00,3802.93,-1302.93
4980.37,0.00,-0.00,2598.16,-98.16
4632.58,0.00,-0.00,4337.10,-1837.10
4666.03,0.00,-0.00,4169.85,-1669.85
5096.60,482.98,-0.00,2017.02,-0.00
5586.35,2931.76,-431.76,0.00,-0.00
4648.59,0.00,-0.00,4257.06,-1757.06
5343.26,1716.31,-0.00,783.69,-0.00
4367.02,0.00,-0.00,5664.91,-3164.91
5231.57,1157.86,-0.00,1342.14,-0.00
5413.29,2066.43,-0.00,433.57,-0.00
5331.90,1659.51,-0.00,840.49,-0.00
5765.95,3829.77,-1329.77,0.00,-0.00
4440.71,0.00,-0.00,5296.46,-2796.46
